category_pair,f1,total_count,cc,un,size,run_id
Werkzeug & Baumarkt | Werkzeug & Baumarkt,0.7741935483870968,161,20cc80rnd,050un,small,2
Möbel & Wohnen | Werkzeug & Baumarkt,0.5185185185185185,137,20cc80rnd,050un,small,2
Kleidung & Accessoires | Werkzeug & Baumarkt,0.3333333333333333,126,20cc80rnd,050un,small,2
Auto & Motorrad | Auto & Motorrad,0.6666666666666666,108,20cc80rnd,050un,small,2
Kleidung & Accessoires | Kosmetik & Drogerie,1.0,101,20cc80rnd,050un,small,2
Möbel & Wohnen | Spielzeug & Baby,0.8571428571428571,81,20cc80rnd,050un,small,2
Elektronik & Computer | Werkzeug & Baumarkt,0.8571428571428571,77,20cc80rnd,050un,small,2
Kleidung & Accessoires | Spielzeug & Baby,0.0,72,20cc80rnd,050un,small,2
Auto & Motorrad | Kleidung & Accessoires,0.0,71,20cc80rnd,050un,small,2
Möbel & Wohnen | Sport & Freizeit,0.5714285714285714,68,20cc80rnd,050un,small,2
Kosmetik & Drogerie | Kosmetik & Drogerie,0.65,66,20cc80rnd,050un,small,2
Spielzeug & Baby | Spielzeug & Baby,0.6829268292682927,62,20cc80rnd,050un,small,2
Kosmetik & Drogerie | Möbel & Wohnen,1.0,59,20cc80rnd,050un,small,2
Gesundheit & Pflege | Möbel & Wohnen,1.0,44,20cc80rnd,050un,small,2
Auto & Motorrad | Möbel & Wohnen,0.0,39,20cc80rnd,050un,small,2
Sport & Freizeit | Sport & Freizeit,0.6666666666666666,39,20cc80rnd,050un,small,2
Elektronik & Computer | Spielzeug & Baby,0.0,38,20cc80rnd,050un,small,2
Elektronik & Computer | Sport & Freizeit,1.0,38,20cc80rnd,050un,small,2
Elektronik & Computer | Kosmetik & Drogerie,0.6666666666666666,36,20cc80rnd,050un,small,2
Gesundheit & Pflege | Kleidung & Accessoires,0.0,32,20cc80rnd,050un,small,2
Gesundheit & Pflege | Kosmetik & Drogerie,0.9333333333333333,31,20cc80rnd,050un,small,2
Auto & Motorrad | Elektronik & Computer,0.0,29,20cc80rnd,050un,small,2
Sport & Freizeit | Werkzeug & Baumarkt,1.0,25,20cc80rnd,050un,small,2
Kosmetik & Drogerie | Werkzeug & Baumarkt,1.0,22,20cc80rnd,050un,small,2
Gesundheit & Pflege | Werkzeug & Baumarkt,0.0,19,20cc80rnd,050un,small,2
Spielzeug & Baby | Werkzeug & Baumarkt,0.0,19,20cc80rnd,050un,small,2
Auto & Motorrad | Werkzeug & Baumarkt,0.0,17,20cc80rnd,050un,small,2
Auto & Motorrad | Sport & Freizeit,0.5,17,20cc80rnd,050un,small,2
Gesundheit & Pflege | Gesundheit & Pflege,0.75,16,20cc80rnd,050un,small,2
Kleidung & Accessoires | Lebensmittel & Getränke,0.0,15,20cc80rnd,050un,small,2
Bürobedarf | Kleidung & Accessoires,0.0,15,20cc80rnd,050un,small,2
Kosmetik & Drogerie | Sport & Freizeit,0.0,14,20cc80rnd,050un,small,2
Lebensmittel & Getränke | Möbel & Wohnen,1.0,14,20cc80rnd,050un,small,2
Elektronik & Computer | Gesundheit & Pflege,0.0,13,20cc80rnd,050un,small,2
Bürobedarf | Elektronik & Computer,0.6666666666666666,12,20cc80rnd,050un,small,2
Gesundheit & Pflege | Sport & Freizeit,1.0,11,20cc80rnd,050un,small,2
Spielzeug & Baby | Sport & Freizeit,1.0,10,20cc80rnd,050un,small,2
Kosmetik & Drogerie | Spielzeug & Baby,0.0,8,20cc80rnd,050un,small,2
Elektronik & Computer | Lebensmittel & Getränke,1.0,7,20cc80rnd,050un,small,2
Bürobedarf | Möbel & Wohnen,0.0,7,20cc80rnd,050un,small,2
Elektronik & Computer | Haustier & Tierbedarf,0.0,7,20cc80rnd,050un,small,2
Haustier & Tierbedarf | Möbel & Wohnen,0.0,7,20cc80rnd,050un,small,2
Lebensmittel & Getränke | Werkzeug & Baumarkt,0.0,6,20cc80rnd,050un,small,2
Auto & Motorrad | Gesundheit & Pflege,0.0,5,20cc80rnd,050un,small,2
Gesundheit & Pflege | Lebensmittel & Getränke,1.0,5,20cc80rnd,050un,small,2
Haustier & Tierbedarf | Kleidung & Accessoires,0.0,5,20cc80rnd,050un,small,2
Gesundheit & Pflege | Spielzeug & Baby,0.0,4,20cc80rnd,050un,small,2
Bürobedarf | Kosmetik & Drogerie,0.0,4,20cc80rnd,050un,small,2
Lebensmittel & Getränke | Spielzeug & Baby,0.0,4,20cc80rnd,050un,small,2
Auto & Motorrad | Haustier & Tierbedarf,0.0,4,20cc80rnd,050un,small,2
Bürobedarf | Werkzeug & Baumarkt,0.0,4,20cc80rnd,050un,small,2
Auto & Motorrad | Kosmetik & Drogerie,0.0,4,20cc80rnd,050un,small,2
Lebensmittel & Getränke | Lebensmittel & Getränke,1.0,3,20cc80rnd,050un,small,2
Auto & Motorrad | Spielzeug & Baby,0.0,3,20cc80rnd,050un,small,2
Kosmetik & Drogerie | Lebensmittel & Getränke,1.0,3,20cc80rnd,050un,small,2
Bürobedarf | Sport & Freizeit,0.0,3,20cc80rnd,050un,small,2
Lebensmittel & Getränke | Sport & Freizeit,0.0,3,20cc80rnd,050un,small,2
"Bücher, Filme & Musik | Spielzeug & Baby",0.0,2,20cc80rnd,050un,small,2
Auto & Motorrad | Bürobedarf,0.0,2,20cc80rnd,050un,small,2
Haustier & Tierbedarf | Werkzeug & Baumarkt,0.0,2,20cc80rnd,050un,small,2
Bürobedarf | Spielzeug & Baby,1.0,2,20cc80rnd,050un,small,2
"Bücher, Filme & Musik | Elektronik & Computer",0.0,2,20cc80rnd,050un,small,2
Auto & Motorrad | Lebensmittel & Getränke,0.0,2,20cc80rnd,050un,small,2
Haustier & Tierbedarf | Haustier & Tierbedarf,1.0,2,20cc80rnd,050un,small,2
Bürobedarf | Lebensmittel & Getränke,0.0,1,20cc80rnd,050un,small,2
Bürobedarf | Gesundheit & Pflege,0.0,1,20cc80rnd,050un,small,2
Haustier & Tierbedarf | Sport & Freizeit,0.0,1,20cc80rnd,050un,small,2
"Bücher, Filme & Musik | Möbel & Wohnen",1.0,1,20cc80rnd,050un,small,2
Gesundheit & Pflege | Haustier & Tierbedarf,0.0,1,20cc80rnd,050un,small,2
"Bücher, Filme & Musik | Bürobedarf",0.0,1,20cc80rnd,050un,small,2
Bürobedarf | Bürobedarf,0.0,1,20cc80rnd,050un,small,2
Kleidung & Accessoires | Kleidung & Accessoires,0.5080645161290323,894,20cc80rnd,050un,small,0
Möbel & Wohnen | Möbel & Wohnen,0.5398230088495575,529,20cc80rnd,050un,small,0
Kleidung & Accessoires | Möbel & Wohnen,0.46153846153846156,339,20cc80rnd,050un,small,0
Elektronik & Computer | Kleidung & Accessoires,0.6666666666666666,240,20cc80rnd,050un,small,0
Elektronik & Computer | Möbel & Wohnen,0.875,207,20cc80rnd,050un,small,0
Elektronik & Computer | Elektronik & Computer,0.8484848484848485,191,20cc80rnd,050un,small,0
Kleidung & Accessoires | Sport & Freizeit,0.5263157894736842,184,20cc80rnd,050un,small,0
Werkzeug & Baumarkt | Werkzeug & Baumarkt,0.7272727272727273,161,20cc80rnd,050un,small,0
Möbel & Wohnen | Werkzeug & Baumarkt,0.5,137,20cc80rnd,050un,small,0
Kleidung & Accessoires | Werkzeug & Baumarkt,0.4,126,20cc80rnd,050un,small,0
Auto & Motorrad | Auto & Motorrad,0.6666666666666666,108,20cc80rnd,050un,small,0
Kleidung & Accessoires | Kosmetik & Drogerie,1.0,101,20cc80rnd,050un,small,0
Möbel & Wohnen | Spielzeug & Baby,0.9230769230769231,81,20cc80rnd,050un,small,0
Elektronik & Computer | Werkzeug & Baumarkt,0.75,77,20cc80rnd,050un,small,0
Kleidung & Accessoires | Spielzeug & Baby,0.0,72,20cc80rnd,050un,small,0
Auto & Motorrad | Kleidung & Accessoires,0.0,71,20cc80rnd,050un,small,0
Möbel & Wohnen | Sport & Freizeit,0.8,68,20cc80rnd,050un,small,0
Kosmetik & Drogerie | Kosmetik & Drogerie,0.5217391304347826,66,20cc80rnd,050un,small,0
Spielzeug & Baby | Spielzeug & Baby,0.7,62,20cc80rnd,050un,small,0
Kosmetik & Drogerie | Möbel & Wohnen,0.5,59,20cc80rnd,050un,small,0
Gesundheit & Pflege | Möbel & Wohnen,1.0,44,20cc80rnd,050un,small,0
Auto & Motorrad | Möbel & Wohnen,1.0,39,20cc80rnd,050un,small,0
Sport & Freizeit | Sport & Freizeit,0.631578947368421,39,20cc80rnd,050un,small,0
Elektronik & Computer | Spielzeug & Baby,0.0,38,20cc80rnd,050un,small,0
Elektronik & Computer | Sport & Freizeit,1.0,38,20cc80rnd,050un,small,0
Elektronik & Computer | Kosmetik & Drogerie,0.6666666666666666,36,20cc80rnd,050un,small,0
Gesundheit & Pflege | Kleidung & Accessoires,0.0,32,20cc80rnd,050un,small,0
Gesundheit & Pflege | Kosmetik & Drogerie,0.9411764705882353,31,20cc80rnd,050un,small,0
Auto & Motorrad | Elektronik & Computer,0.0,29,20cc80rnd,050un,small,0
Sport & Freizeit | Werkzeug & Baumarkt,1.0,25,20cc80rnd,050un,small,0
Kosmetik & Drogerie | Werkzeug & Baumarkt,1.0,22,20cc80rnd,050un,small,0
Gesundheit & Pflege | Werkzeug & Baumarkt,0.0,19,20cc80rnd,050un,small,0
Spielzeug & Baby | Werkzeug & Baumarkt,0.0,19,20cc80rnd,050un,small,0
Auto & Motorrad | Werkzeug & Baumarkt,0.0,17,20cc80rnd,050un,small,0
Auto & Motorrad | Sport & Freizeit,0.5,17,20cc80rnd,050un,small,0
Gesundheit & Pflege | Gesundheit & Pflege,0.8888888888888888,16,20cc80rnd,050un,small,0
Kleidung & Accessoires | Lebensmittel & Getränke,0.0,15,20cc80rnd,050un,small,0
Bürobedarf | Kleidung & Accessoires,0.0,15,20cc80rnd,050un,small,0
Kosmetik & Drogerie | Sport & Freizeit,0.0,14,20cc80rnd,050un,small,0
Lebensmittel & Getränke | Möbel & Wohnen,1.0,14,20cc80rnd,050un,small,0
Elektronik & Computer | Gesundheit & Pflege,0.0,13,20cc80rnd,050un,small,0
Bürobedarf | Elektronik & Computer,1.0,12,20cc80rnd,050un,small,0
Gesundheit & Pflege | Sport & Freizeit,1.0,11,20cc80rnd,050un,small,0
Spielzeug & Baby | Sport & Freizeit,1.0,10,20cc80rnd,050un,small,0
Kosmetik & Drogerie | Spielzeug & Baby,0.0,8,20cc80rnd,050un,small,0
Elektronik & Computer | Lebensmittel & Getränke,1.0,7,20cc80rnd,050un,small,0
Bürobedarf | Möbel & Wohnen,0.0,7,20cc80rnd,050un,small,0
Elektronik & Computer | Haustier & Tierbedarf,0.0,7,20cc80rnd,050un,small,0
Haustier & Tierbedarf | Möbel & Wohnen,0.0,7,20cc80rnd,050un,small,0
Lebensmittel & Getränke | Werkzeug & Baumarkt,0.0,6,20cc80rnd,050un,small,0
Auto & Motorrad | Gesundheit & Pflege,0.0,5,20cc80rnd,050un,small,0
Gesundheit & Pflege | Lebensmittel & Getränke,1.0,5,20cc80rnd,050un,small,0
Haustier & Tierbedarf | Kleidung & Accessoires,0.0,5,20cc80rnd,050un,small,0
Gesundheit & Pflege | Spielzeug & Baby,0.0,4,20cc80rnd,050un,small,0
Bürobedarf | Kosmetik & Drogerie,0.0,4,20cc80rnd,050un,small,0
Lebensmittel & Getränke | Spielzeug & Baby,0.0,4,20cc80rnd,050un,small,0
Auto & Motorrad | Haustier & Tierbedarf,0.0,4,20cc80rnd,050un,small,0
Bürobedarf | Werkzeug & Baumarkt,0.0,4,20cc80rnd,050un,small,0
Auto & Motorrad | Kosmetik & Drogerie,0.0,4,20cc80rnd,050un,small,0
Lebensmittel & Getränke | Lebensmittel & Getränke,1.0,3,20cc80rnd,050un,small,0
Auto & Motorrad | Spielzeug & Baby,0.0,3,20cc80rnd,050un,small,0
Kosmetik & Drogerie | Lebensmittel & Getränke,1.0,3,20cc80rnd,050un,small,0
Bürobedarf | Sport & Freizeit,0.0,3,20cc80rnd,050un,small,0
Lebensmittel & Getränke | Sport & Freizeit,0.0,3,20cc80rnd,050un,small,0
"Bücher, Filme & Musik | Spielzeug & Baby",0.0,2,20cc80rnd,050un,small,0
Auto & Motorrad | Bürobedarf,0.0,2,20cc80rnd,050un,small,0
Haustier & Tierbedarf | Werkzeug & Baumarkt,0.0,2,20cc80rnd,050un,small,0
Bürobedarf | Spielzeug & Baby,1.0,2,20cc80rnd,050un,small,0
"Bücher, Filme & Musik | Elektronik & Computer",0.0,2,20cc80rnd,050un,small,0
Auto & Motorrad | Lebensmittel & Getränke,0.0,2,20cc80rnd,050un,small,0
Haustier & Tierbedarf | Haustier & Tierbedarf,1.0,2,20cc80rnd,050un,small,0
Bürobedarf | Lebensmittel & Getränke,0.0,1,20cc80rnd,050un,small,0
Bürobedarf | Gesundheit & Pflege,0.0,1,20cc80rnd,050un,small,0
Haustier & Tierbedarf | Sport & Freizeit,0.0,1,20cc80rnd,050un,small,0
"Bücher, Filme & Musik | Möbel & Wohnen",1.0,1,20cc80rnd,050un,small,0
Gesundheit & Pflege | Haustier & Tierbedarf,0.0,1,20cc80rnd,050un,small,0
"Bücher, Filme & Musik | Bürobedarf",0.0,1,20cc80rnd,050un,small,0
Bürobedarf | Bürobedarf,0.0,1,20cc80rnd,050un,small,0
Kleidung & Accessoires | Kleidung & Accessoires,0.4980237154150198,800,50cc50rnd,050un,medium,1
Möbel & Wohnen | Möbel & Wohnen,0.3898916967509025,644,50cc50rnd,050un,medium,1
Kleidung & Accessoires | Möbel & Wohnen,0.2857142857142857,293,50cc50rnd,050un,medium,1
Elektronik & Computer | Kleidung & Accessoires,0.4,210,50cc50rnd,050un,medium,1
Elektronik & Computer | Elektronik & Computer,0.8051948051948052,198,50cc50rnd,050un,medium,1
Elektronik & Computer | Möbel & Wohnen,0.6896551724137931,184,50cc50rnd,050un,medium,1
Möbel & Wohnen | Werkzeug & Baumarkt,0.5142857142857142,174,50cc50rnd,050un,medium,1
Kleidung & Accessoires | Sport & Freizeit,0.4444444444444444,165,50cc50rnd,050un,medium,1
Auto & Motorrad | Auto & Motorrad,0.47058823529411764,126,50cc50rnd,050un,medium,1
Spielzeug & Baby | Spielzeug & Baby,0.9523809523809523,113,50cc50rnd,050un,medium,1
Werkzeug & Baumarkt | Werkzeug & Baumarkt,0.6666666666666666,109,50cc50rnd,050un,medium,1
Kleidung & Accessoires | Werkzeug & Baumarkt,0.0,90,50cc50rnd,050un,medium,1
Kleidung & Accessoires | Spielzeug & Baby,1.0,86,50cc50rnd,050un,medium,1
Möbel & Wohnen | Sport & Freizeit,0.6666666666666666,72,50cc50rnd,050un,medium,1
Möbel & Wohnen | Spielzeug & Baby,0.0,68,50cc50rnd,050un,medium,1
Sport & Freizeit | Sport & Freizeit,0.7272727272727273,66,50cc50rnd,050un,medium,1
Kosmetik & Drogerie | Kosmetik & Drogerie,0.8461538461538461,59,50cc50rnd,050un,medium,1
Elektronik & Computer | Werkzeug & Baumarkt,0.0,58,50cc50rnd,050un,medium,1
Kleidung & Accessoires | Kosmetik & Drogerie,1.0,58,50cc50rnd,050un,medium,1
Kosmetik & Drogerie | Möbel & Wohnen,1.0,56,50cc50rnd,050un,medium,1
Gesundheit & Pflege | Kleidung & Accessoires,0.0,55,50cc50rnd,050un,medium,1
Auto & Motorrad | Kleidung & Accessoires,0.0,53,50cc50rnd,050un,medium,1
Gesundheit & Pflege | Möbel & Wohnen,1.0,51,50cc50rnd,050un,medium,1
Gesundheit & Pflege | Kosmetik & Drogerie,0.8,45,50cc50rnd,050un,medium,1
Auto & Motorrad | Möbel & Wohnen,0.0,40,50cc50rnd,050un,medium,1
Elektronik & Computer | Sport & Freizeit,0.6666666666666666,37,50cc50rnd,050un,medium,1
"Bücher, Filme & Musik | Spielzeug & Baby",0.7272727272727273,35,50cc50rnd,050un,medium,1
Gesundheit & Pflege | Gesundheit & Pflege,0.8421052631578947,35,50cc50rnd,050un,medium,1
Elektronik & Computer | Spielzeug & Baby,1.0,32,50cc50rnd,050un,medium,1
Bürobedarf | Möbel & Wohnen,0.0,27,50cc50rnd,050un,medium,1
Spielzeug & Baby | Werkzeug & Baumarkt,0.0,26,50cc50rnd,050un,medium,1
Kosmetik & Drogerie | Werkzeug & Baumarkt,0.0,26,50cc50rnd,050un,medium,1
Gesundheit & Pflege | Werkzeug & Baumarkt,1.0,25,50cc50rnd,050un,medium,1
Elektronik & Computer | Gesundheit & Pflege,0.0,25,50cc50rnd,050un,medium,1
Bürobedarf | Kleidung & Accessoires,0.0,24,50cc50rnd,050un,medium,1
Auto & Motorrad | Sport & Freizeit,0.8,23,50cc50rnd,050un,medium,1
Elektronik & Computer | Kosmetik & Drogerie,0.0,23,50cc50rnd,050un,medium,1
Auto & Motorrad | Elektronik & Computer,0.0,22,50cc50rnd,050un,medium,1
Bürobedarf | Elektronik & Computer,0.5,21,50cc50rnd,050un,medium,1
Auto & Motorrad | Werkzeug & Baumarkt,1.0,18,50cc50rnd,050un,medium,1
Kosmetik & Drogerie | Spielzeug & Baby,0.0,16,50cc50rnd,050un,medium,1
Sport & Freizeit | Werkzeug & Baumarkt,0.0,16,50cc50rnd,050un,medium,1
Auto & Motorrad | Kosmetik & Drogerie,0.0,15,50cc50rnd,050un,medium,1
Gesundheit & Pflege | Sport & Freizeit,0.0,14,50cc50rnd,050un,medium,1
Gesundheit & Pflege | Spielzeug & Baby,0.0,14,50cc50rnd,050un,medium,1
"Bücher, Filme & Musik | Kleidung & Accessoires",1.0,12,50cc50rnd,050un,medium,1
"Bücher, Filme & Musik | Möbel & Wohnen",1.0,12,50cc50rnd,050un,medium,1
Auto & Motorrad | Spielzeug & Baby,1.0,11,50cc50rnd,050un,medium,1
"Bücher, Filme & Musik | Elektronik & Computer",0.0,10,50cc50rnd,050un,medium,1
Spielzeug & Baby | Sport & Freizeit,0.0,9,50cc50rnd,050un,medium,1
Kosmetik & Drogerie | Sport & Freizeit,0.0,8,50cc50rnd,050un,medium,1
Auto & Motorrad | Gesundheit & Pflege,0.0,7,50cc50rnd,050un,medium,1
Bürobedarf | Werkzeug & Baumarkt,0.0,7,50cc50rnd,050un,medium,1
Bürobedarf | Bürobedarf,1.0,5,50cc50rnd,050un,medium,1
"Bücher, Filme & Musik | Werkzeug & Baumarkt",0.0,5,50cc50rnd,050un,medium,1
Auto & Motorrad | Bürobedarf,0.0,4,50cc50rnd,050un,medium,1
"Bücher, Filme & Musik | Gesundheit & Pflege",1.0,3,50cc50rnd,050un,medium,1
"Auto & Motorrad | Bücher, Filme & Musik",0.0,3,50cc50rnd,050un,medium,1
Lebensmittel & Getränke | Möbel & Wohnen,0.0,3,50cc50rnd,050un,medium,1
Bürobedarf | Kosmetik & Drogerie,0.0,3,50cc50rnd,050un,medium,1
Kleidung & Accessoires | Lebensmittel & Getränke,0.0,3,50cc50rnd,050un,medium,1
"Bücher, Filme & Musik | Sport & Freizeit",0.0,2,50cc50rnd,050un,medium,1
"Bücher, Filme & Musik | Bücher, Filme & Musik",1.0,2,50cc50rnd,050un,medium,1
Gesundheit & Pflege | Lebensmittel & Getränke,0.0,2,50cc50rnd,050un,medium,1
Bürobedarf | Sport & Freizeit,0.0,2,50cc50rnd,050un,medium,1
Lebensmittel & Getränke | Lebensmittel & Getränke,1.0,1,50cc50rnd,050un,medium,1
Bürobedarf | Spielzeug & Baby,1.0,1,50cc50rnd,050un,medium,1
Elektronik & Computer | Lebensmittel & Getränke,0.0,1,50cc50rnd,050un,medium,1
"Bücher, Filme & Musik | Lebensmittel & Getränke",0.0,1,50cc50rnd,050un,medium,1
Bürobedarf | Gesundheit & Pflege,0.0,1,50cc50rnd,050un,medium,1
"Bücher, Filme & Musik | Kosmetik & Drogerie",0.0,1,50cc50rnd,050un,medium,1
Kleidung & Accessoires | Kleidung & Accessoires,0.5172413793103449,800,50cc50rnd,050un,medium,2
Möbel & Wohnen | Möbel & Wohnen,0.4108527131782946,644,50cc50rnd,050un,medium,2
Kleidung & Accessoires | Möbel & Wohnen,0.6666666666666666,293,50cc50rnd,050un,medium,2
Elektronik & Computer | Kleidung & Accessoires,0.35294117647058826,210,50cc50rnd,050un,medium,2
Elektronik & Computer | Elektronik & Computer,0.7692307692307693,198,50cc50rnd,050un,medium,2
Elektronik & Computer | Möbel & Wohnen,0.6666666666666666,184,50cc50rnd,050un,medium,2
Möbel & Wohnen | Werkzeug & Baumarkt,0.6206896551724138,174,50cc50rnd,050un,medium,2
Kleidung & Accessoires | Sport & Freizeit,0.6111111111111112,165,50cc50rnd,050un,medium,2
Auto & Motorrad | Auto & Motorrad,0.5,126,50cc50rnd,050un,medium,2
Spielzeug & Baby | Spielzeug & Baby,0.9767441860465116,113,50cc50rnd,050un,medium,2
Werkzeug & Baumarkt | Werkzeug & Baumarkt,0.7241379310344828,109,50cc50rnd,050un,medium,2
Kleidung & Accessoires | Werkzeug & Baumarkt,0.0,90,50cc50rnd,050un,medium,2
Kleidung & Accessoires | Spielzeug & Baby,1.0,86,50cc50rnd,050un,medium,2
Möbel & Wohnen | Sport & Freizeit,0.6666666666666666,72,50cc50rnd,050un,medium,2
Möbel & Wohnen | Spielzeug & Baby,0.0,68,50cc50rnd,050un,medium,2
Sport & Freizeit | Sport & Freizeit,0.6666666666666666,66,50cc50rnd,050un,medium,2
Kosmetik & Drogerie | Kosmetik & Drogerie,0.9565217391304348,59,50cc50rnd,050un,medium,2
Elektronik & Computer | Werkzeug & Baumarkt,0.5,58,50cc50rnd,050un,medium,2
Kleidung & Accessoires | Kosmetik & Drogerie,1.0,58,50cc50rnd,050un,medium,2
Kosmetik & Drogerie | Möbel & Wohnen,1.0,56,50cc50rnd,050un,medium,2
Gesundheit & Pflege | Kleidung & Accessoires,0.0,55,50cc50rnd,050un,medium,2
Auto & Motorrad | Kleidung & Accessoires,0.0,53,50cc50rnd,050un,medium,2
Gesundheit & Pflege | Möbel & Wohnen,1.0,51,50cc50rnd,050un,medium,2
Gesundheit & Pflege | Kosmetik & Drogerie,0.7368421052631579,45,50cc50rnd,050un,medium,2
Auto & Motorrad | Möbel & Wohnen,0.0,40,50cc50rnd,050un,medium,2
Elektronik & Computer | Sport & Freizeit,0.0,37,50cc50rnd,050un,medium,2
"Bücher, Filme & Musik | Spielzeug & Baby",0.75,35,50cc50rnd,050un,medium,2
Gesundheit & Pflege | Gesundheit & Pflege,0.8421052631578947,35,50cc50rnd,050un,medium,2
Elektronik & Computer | Spielzeug & Baby,1.0,32,50cc50rnd,050un,medium,2
Bürobedarf | Möbel & Wohnen,0.0,27,50cc50rnd,050un,medium,2
Spielzeug & Baby | Werkzeug & Baumarkt,0.0,26,50cc50rnd,050un,medium,2
Kosmetik & Drogerie | Werkzeug & Baumarkt,0.0,26,50cc50rnd,050un,medium,2
Gesundheit & Pflege | Werkzeug & Baumarkt,1.0,25,50cc50rnd,050un,medium,2
Elektronik & Computer | Gesundheit & Pflege,0.0,25,50cc50rnd,050un,medium,2
Bürobedarf | Kleidung & Accessoires,0.0,24,50cc50rnd,050un,medium,2
Auto & Motorrad | Sport & Freizeit,0.8,23,50cc50rnd,050un,medium,2
Elektronik & Computer | Kosmetik & Drogerie,0.0,23,50cc50rnd,050un,medium,2
Auto & Motorrad | Elektronik & Computer,0.0,22,50cc50rnd,050un,medium,2
Bürobedarf | Elektronik & Computer,0.6666666666666666,21,50cc50rnd,050un,medium,2
Auto & Motorrad | Werkzeug & Baumarkt,1.0,18,50cc50rnd,050un,medium,2
Kosmetik & Drogerie | Spielzeug & Baby,0.0,16,50cc50rnd,050un,medium,2
Sport & Freizeit | Werkzeug & Baumarkt,0.0,16,50cc50rnd,050un,medium,2
Auto & Motorrad | Kosmetik & Drogerie,0.0,15,50cc50rnd,050un,medium,2
Gesundheit & Pflege | Sport & Freizeit,0.0,14,50cc50rnd,050un,medium,2
Gesundheit & Pflege | Spielzeug & Baby,1.0,14,50cc50rnd,050un,medium,2
"Bücher, Filme & Musik | Kleidung & Accessoires",1.0,12,50cc50rnd,050un,medium,2
"Bücher, Filme & Musik | Möbel & Wohnen",0.0,12,50cc50rnd,050un,medium,2
Auto & Motorrad | Spielzeug & Baby,1.0,11,50cc50rnd,050un,medium,2
"Bücher, Filme & Musik | Elektronik & Computer",0.0,10,50cc50rnd,050un,medium,2
Spielzeug & Baby | Sport & Freizeit,0.0,9,50cc50rnd,050un,medium,2
Kosmetik & Drogerie | Sport & Freizeit,0.0,8,50cc50rnd,050un,medium,2
Auto & Motorrad | Gesundheit & Pflege,0.0,7,50cc50rnd,050un,medium,2
Bürobedarf | Werkzeug & Baumarkt,0.0,7,50cc50rnd,050un,medium,2
Bürobedarf | Bürobedarf,1.0,5,50cc50rnd,050un,medium,2
"Bücher, Filme & Musik | Werkzeug & Baumarkt",0.0,5,50cc50rnd,050un,medium,2
Auto & Motorrad | Bürobedarf,0.0,4,50cc50rnd,050un,medium,2
"Bücher, Filme & Musik | Gesundheit & Pflege",1.0,3,50cc50rnd,050un,medium,2
"Auto & Motorrad | Bücher, Filme & Musik",0.0,3,50cc50rnd,050un,medium,2
Lebensmittel & Getränke | Möbel & Wohnen,0.0,3,50cc50rnd,050un,medium,2
Bürobedarf | Kosmetik & Drogerie,0.0,3,50cc50rnd,050un,medium,2
Kleidung & Accessoires | Lebensmittel & Getränke,0.0,3,50cc50rnd,050un,medium,2
"Bücher, Filme & Musik | Sport & Freizeit",0.0,2,50cc50rnd,050un,medium,2
"Bücher, Filme & Musik | Bücher, Filme & Musik",1.0,2,50cc50rnd,050un,medium,2
Gesundheit & Pflege | Lebensmittel & Getränke,0.0,2,50cc50rnd,050un,medium,2
Bürobedarf | Sport & Freizeit,0.0,2,50cc50rnd,050un,medium,2
Lebensmittel & Getränke | Lebensmittel & Getränke,1.0,1,50cc50rnd,050un,medium,2
Bürobedarf | Spielzeug & Baby,1.0,1,50cc50rnd,050un,medium,2
Elektronik & Computer | Lebensmittel & Getränke,0.0,1,50cc50rnd,050un,medium,2
"Bücher, Filme & Musik | Lebensmittel & Getränke",0.0,1,50cc50rnd,050un,medium,2
Bürobedarf | Gesundheit & Pflege,0.0,1,50cc50rnd,050un,medium,2
"Bücher, Filme & Musik | Kosmetik & Drogerie",0.0,1,50cc50rnd,050un,medium,2
Kleidung & Accessoires | Kleidung & Accessoires,0.4810126582278481,800,50cc50rnd,050un,medium,0
Möbel & Wohnen | Möbel & Wohnen,0.37751004016064255,644,50cc50rnd,050un,medium,0
